week,Sub-Category,Region,units,sales,discount,profit,n_orders,unit_price,unit_cost,units_lag1,units_lag2,units_lag4,units_roll4_mean,units_roll4_std,week_of_year,month,quarter,reorder_point,inventory_level,order_quantity
2017-08-28,Paper,East,25.0,183.28,0.08,77.9122,4.0,8.336,4.690099999999999,12.0,0.0,2.0,3.5,5.7445626465380295,35,8,3,20.4,10.5,0.0
2017-09-04,Paper,East,5.0,198.85,0.0,95.3142,2.0,27.365,14.2967,25.0,12.0,0.0,9.25,11.926860441876563,36,9,3,46.3,27.8,0.0
2017-09-11,Paper,East,3.0,13.792000000000002,0.2,4.510400000000001,2.0,4.784000000000001,3.1888,5.0,25.0,0.0,10.5,10.847426730181986,37,9,3,46.3,31.5,0.0
2017-09-18,Paper,East,6.0,28.991999999999997,0.1,11.7018,2.0,4.832,2.8817,3.0,5.0,12.0,11.25,9.94568583189046,38,9,3,45.7,33.8,0.0
2017-09-25,Paper,East,0.0,0.0,0.0,0.0,0.0,4.832,2.8817,6.0,3.0,25.0,9.75,10.242883708539633,39,9,3,43.4,29.2,0.0
2017-10-02,Paper,East,0.0,0.0,0.0,0.0,0.0,4.832,2.8817,0.0,6.0,5.0,3.5,2.6457513110645885,40,10,4,13.2,10.5,0.0
2017-10-09,Paper,East,8.0,169.036,0.06666666666666667,79.05160000000001,3.0,26.578,13.901066666666665,0.0,0.0,3.0,2.25,2.872281323269012,41,10,4,11.2,6.8,0.0
2017-10-16,Paper,East,0.0,0.0,0.0,0.0,0.0,26.578,13.901066666666665,8.0,0.0,6.0,3.5,4.12310562561766,42,10,4,16.6,10.5,0.0
2017-10-23,Paper,East,18.0,468.71,0.0,221.1868,2.0,21.13,11.114066666666664,0.0,8.0,0.0,2.0,3.9999999999999982,43,10,4,13.3,6.0,0.0
2017-10-30,Paper,East,0.0,0.0,0.0,0.0,0.0,21.13,11.114066666666664,18.0,0.0,0.0,6.5,8.54400374531753,44,10,4,32.9,19.5,0.0
2017-11-06,Paper,East,14.0,160.504,0.16,58.7605,3.0,13.6976,8.62998,0.0,18.0,8.0,6.5,8.54400374531753,45,11,4,32.9,19.5,0.0
2017-11-13,Paper,East,17.0,278.25600000000003,0.06666666666666667,106.8348,3.0,14.416000000000002,8.792399999999999,14.0,0.0,0.0,8.0,9.380831519646858,46,11,4,37.9,24.0,0.0
2017-11-20,Paper,East,10.0,60.056,0.04,26.6392,4.0,6.1304,3.32548,17.0,14.0,18.0,12.25,8.341662504161466,47,11,4,44.0,36.8,0.0
2017-11-27,Paper,East,18.0,468.54999999999995,0.0,223.8487,3.0,31.3175,16.159425,10.0,17.0,0.0,10.25,7.41057802513857,48,11,4,37.8,30.8,0.0
2017-12-04,Paper,East,20.0,143.964,0.03333333333333333,67.0044,6.0,6.896333333333334,3.695716666666667,18.0,10.0,14.0,14.75,3.5939764421413036,49,12,4,37.9,44.2,0.0
2017-12-11,Paper,East,2.0,14.62,0.0,6.7252,1.0,7.31,3.9473999999999996,20.0,18.0,17.0,16.25,4.349329450233296,50,12,4,42.6,48.8,0.0
2017-12-18,Paper,East,2.0,7.968,0.2,2.6892,1.0,3.984,2.6394,2.0,20.0,10.0,12.5,8.225975119502044,51,12,4,44.2,37.5,0.0
2017-12-25,Paper,East,0.0,0.0,0.0,0.0,0.0,3.984,2.6394,2.0,2.0,18.0,10.5,9.848857801796104,52,12,4,44.0,31.5,0.0
2018-01-01,Paper,East,0.0,0.0,0.0,0.0,0.0,3.984,2.6394,0.0,2.0,20.0,6.0,9.38083151964686,1,1,1,33.9,18.0,0.0
2018-01-08,Paper,East,6.0,40.08,0.0,19.2384,1.0,6.68,3.4736,0.0,0.0,2.0,1.0,1.154700538379246,2,1,1,4.7,3.0,0.0
2018-01-15,Paper,East,11.0,126.596,0.05,56.227199999999996,3.0,11.0085,6.047,6.0,0.0,2.0,2.0,2.828427124746188,3,1,1,10.6,6.0,0.0
2018-01-22,Paper,East,0.0,0.0,0.0,0.0,0.0,11.0085,6.047,11.0,6.0,0.0,4.25,5.315072906367324,4,1,1,20.9,12.8,0.0
2018-01-29,Paper,East,2.0,78.304,0.2,29.364,1.0,39.152,24.47,0.0,11.0,0.0,4.25,5.315072906367324,5,1,1,20.9,12.8,0.0
2018-02-05,Paper,East,4.0,23.12,0.0,11.3288,1.0,5.78,2.9478000000000004,2.0,0.0,6.0,4.75,4.856267428111154,6,2,1,20.8,14.2,0.0
2018-02-12,Paper,East,7.0,67.64,0.0,32.7642,3.0,10.276666666666666,5.304333333333333,4.0,2.0,11.0,4.25,4.78713553878169,7,2,1,19.7,12.8,0.0
2018-02-19,Paper,East,5.0,123.92,0.2,38.725,1.0,24.784,17.038999999999998,7.0,4.0,0.0,3.25,2.986078811194818,8,2,1,13.5,9.8,0.0
2018-02-26,Paper,East,7.0,75.82000000000001,0.0,36.840599999999995,2.0,9.56,5.0312,5.0,7.0,2.0,4.5,2.0816659994661304,9,2,1,13.9,13.5,0.0
2018-03-05,Paper,East,1.0,26.38,0.0,12.1348,1.0,26.38,14.245199999999999,7.0,5.0,4.0,5.75,1.4999999999999971,10,3,1,15.0,17.2,0.0
2018-03-12,Paper,East,4.0,27.12,0.0,12.4752,1.0,6.78,3.6612000000000005,1.0,7.0,7.0,5.0,2.8284271247461885,11,3,1,16.6,15.0,0.0
2018-03-19,Paper,East,12.0,309.56,0.0,145.95960000000002,3.0,30.246666666666666,16.080866666666665,4.0,1.0,5.0,4.25,2.4999999999999982,12,3,1,14.3,12.8,0.0
2018-03-26,Paper,East,17.0,117.97,0.0,55.3377,2.0,7.075,3.7505500000000005,12.0,4.0,7.0,6.0,4.690415759823429,13,3,1,22.9,18.0,0.0
2018-04-02,Paper,East,0.0,0.0,0.0,0.0,0.0,7.075,3.7505500000000005,17.0,12.0,1.0,8.5,7.325753658611969,14,4,2,34.1,25.5,0.0
2018-04-09,Paper,East,16.0,331.586,0.06666666666666667,148.5503,5.0,18.232666666666667,10.276349999999999,0.0,17.0,4.0,8.25,7.675719293112969,15,4,2,34.4,24.8,0.0
2018-04-16,Paper,East,0.0,0.0,0.0,0.0,0.0,18.232666666666667,10.276349999999999,16.0,0.0,12.0,11.25,7.804912982645396,16,4,2,40.7,33.8,0.0
2018-04-23,Paper,East,1.0,5.344,0.2,1.8704,1.0,5.344,3.4736000000000002,0.0,16.0,17.0,8.25,9.535023160258536,17,4,2,38.7,24.8,0.0
2018-04-30,Paper,East,3.0,17.048000000000002,0.1,6.8352,2.0,5.932,3.4215999999999998,1.0,0.0,0.0,4.25,7.847504911329036,18,4,2,26.8,12.8,0.0
2018-05-07,Paper,East,5.0,87.6,0.0,42.048,1.0,17.52,9.110399999999998,3.0,1.0,16.0,5.0,7.438637868140466,19,5,2,27.4,15.0,0.0
2018-05-14,Paper,East,1.0,24.784,0.2,7.745,1.0,24.784,17.038999999999998,5.0,3.0,0.0,2.25,2.2173557826083488,20,5,2,9.7,6.8,0.0
2018-05-21,Paper,East,0.0,0.0,0.0,0.0,0.0,24.784,17.038999999999998,1.0,5.0,1.0,2.5,1.9148542155126802,21,5,2,9.5,7.5,0.0
2018-05-28,Paper,East,13.0,86.976,0.13333333333333333,37.312200000000004,3.0,6.862666666666666,3.8929999999999993,0.0,1.0,3.0,2.25,2.2173557826083488,22,5,2,9.7,6.8,0.0
2018-06-04,Paper,East,6.0,40.032,0.2,15.012,1.0,6.672,4.169999999999999,13.0,0.0,5.0,4.75,5.90903263374528,23,6,2,23.3,14.2,0.0
2018-06-11,Paper,East,4.0,19.04,0.0,9.3296,1.0,4.76,2.4276,6.0,13.0,1.0,5.0,5.944184833375671,24,6,2,23.9,15.0,0.0
2018-06-18,Paper,East,19.0,598.508,0.1,283.09839999999997,4.0,29.330499999999997,15.706174999999998,4.0,6.0,0.0,5.75,5.439056290693575,25,6,2,24.2,17.2,0.0
2018-06-25,Paper,East,3.0,68.52,0.0,31.5192,1.0,22.84,12.333599999999999,19.0,4.0,13.0,10.5,6.855654600401045,26,6,2,37.0,31.5,0.0
2018-07-02,Paper,East,20.0,144.584,0.13333333333333333,56.6753,5.0,8.08,4.756033333333334,3.0,19.0,6.0,8.0,7.438637868140466,27,7,3,33.4,24.0,0.0
2018-07-09,Paper,East,10.0,296.824,0.1,143.5873,4.0,16.970000000000002,8.971425000000002,20.0,3.0,4.0,11.5,9.255628917943215,28,7,3,44.6,34.5,0.0
2018-07-16,Paper,East,8.0,119.74000000000001,0.0,57.53999999999999,3.0,11.046666666666667,5.722666666666668,10.0,20.0,19.0,13.0,8.04155872120988,29,7,3,44.8,39.0,0.0
2018-07-23,Paper,East,4.0,20.736,0.2,7.2576,1.0,5.184,3.3696,8.0,10.0,3.0,10.25,7.135591542869215,30,7,3,37.2,30.8,0.0
2018-07-30,Paper,East,4.0,66.356,0.1,23.354400000000002,2.0,14.906,9.1672,4.0,8.0,20.0,10.5,6.8068592855540455,31,7,3,36.9,31.5,0.0
2018-08-06,Paper,East,4.0,25.92,0.0,12.4416,1.0,6.48,3.3696000000000006,4.0,4.0,10.0,6.5,3.0000000000000004,32,8,3,20.0,19.5,0.0
2018-08-13,Paper,East,3.0,19.44,0.0,9.3312,1.0,6.48,3.3696,4.0,4.0,8.0,5.0,2.0,33,8,3,14.7,15.0,0.0
2018-08-20,Paper,East,7.0,287.768,0.1,136.91039999999998,2.0,30.331999999999997,16.077199999999998,3.0,4.0,4.0,3.75,0.5,34,8,3,8.7,11.2,0.0
2018-08-27,Paper,East,17.0,268.724,0.08,126.75119999999998,4.0,16.2976,8.60196,7.0,3.0,4.0,4.5,1.7320508075688772,35,8,3,13.0,13.5,0.0
2018-09-03,Paper,East,18.0,503.332,0.08,237.0544,4.0,27.2548,14.450039999999998,17.0,7.0,4.0,7.75,6.3966136874651625,36,9,3,30.4,23.2,0.0
2018-09-10,Paper,East,36.0,345.326,0.06666666666666668,148.156,7.0,9.981111111111112,5.767799999999999,18.0,17.0,3.0,11.25,7.41057802513857,37,9,3,39.8,33.8,0.0
2018-09-17,Paper,East,19.0,104.12,0.0,49.3172,3.0,6.03,3.1807,36.0,18.0,7.0,19.5,12.069244660154448,38,9,3,67.2,58.5,0.0
2018-09-24,Paper,East,13.0,240.43,0.1,113.1029,3.0,18.6695,9.941875,19.0,36.0,17.0,22.5,9.03696114115064,39,9,3,66.1,67.5,0.0
2018-10-01,Paper,East,12.0,257.33,0.0,122.9259,4.0,22.666,11.762979999999999,13.0,19.0,18.0,21.5,10.016652800877813,40,10,4,66.4,64.5,0.0
2018-10-08,Paper,East,10.0,58.763999999999996,0.1,23.5858,3.0,6.2095,3.630475,12.0,13.0,36.0,20.0,11.105554165971787,41,10,4,65.9,60.0,0.0
2018-10-15,Paper,East,10.0,86.232,0.15000000000000002,30.9272,4.0,7.91,4.9991,10.0,12.0,19.0,13.5,3.872983346207418,42,10,4,36.0,40.5,0.0
2018-10-22,Paper,East,15.0,81.4,0.0,38.83,2.0,5.496666666666666,2.8737,10.0,10.0,13.0,11.25,1.500000000000002,43,10,4,26.0,33.8,0.0
2018-10-29,Paper,East,23.0,298.38599999999997,0.05,140.9395,3.0,17.753500000000003,9.297825,15.0,10.0,12.0,11.75,2.3629078131263057,44,10,4,29.0,35.2,0.0
2018-11-05,Paper,East,18.0,501.19999999999993,0.08,229.2054,4.0,23.7136,12.99228,23.0,15.0,10.0,14.5,6.137317546507324,45,11,4,43.3,43.5,0.0
2018-11-12,Paper,East,11.0,196.548,0.06666666666666667,95.598,3.0,20.281333333333333,10.500266666666667,18.0,23.0,10.0,16.5,5.446711546122732,46,11,4,45.7,49.5,0.0
2018-11-19,Paper,East,21.0,316.952,0.06666666666666667,123.80930000000001,6.0,10.456000000000001,6.187416666666667,11.0,18.0,15.0,16.75,5.05799696849784,47,11,4,45.3,50.2,0.0
2018-11-26,Paper,East,12.0,60.336,0.13333333333333333,22.6944,2.0,5.296,3.2144,21.0,11.0,23.0,18.25,5.251983752196244,48,11,4,48.8,54.8,0.0
2018-12-03,Paper,East,17.0,139.312,0.1,51.1732,4.0,9.912,6.3506,12.0,21.0,18.0,15.5,4.795831523312721,49,12,4,42.2,46.5,0.0
2018-12-10,Paper,East,5.0,28.308,0.1,11.7018,2.0,5.582000000000001,3.3293,17.0,12.0,11.0,15.25,4.645786621588786,50,12,4,41.3,45.8,0.0
2018-12-17,Paper,East,17.0,578.1999999999999,0.04,266.5144,4.0,29.510399999999997,15.777199999999999,5.0,17.0,21.0,13.75,6.898067362191626,51,12,4,43.6,41.2,0.0
2018-12-24,Paper,East,3.0,19.44,0.0,9.3312,1.0,6.48,3.3696,17.0,5.0,12.0,12.75,5.6789083458002745,52,12,4,38.8,38.2,0.0
2015-02-02,Paper,South,0.0,0.0,0.0,0.0,0.0,7.41,3.7698,5.0,0.0,1.0,1.5,2.380476142847617,6,2,1,8.6,4.5,0.0
2015-02-09,Paper,South,0.0,0.0,0.0,0.0,0.0,7.41,3.7698,0.0,5.0,0.0,1.25,2.5,7,2,1,8.3,3.8,0.0
2015-02-16,Paper,South,0.0,0.0,0.0,0.0,0.0,7.41,3.7698,0.0,0.0,0.0,1.25,2.5,8,2,1,8.3,3.8,0.0
2015-02-23,Paper,South,0.0,0.0,0.0,0.0,0.0,7.41,3.7698,0.0,0.0,5.0,1.25,2.5,9,2,1,8.3,3.8,0.0
2015-03-02,Paper,South,0.0,0.0,0.0,0.0,0.0,7.41,3.7698,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,0.0,0.0
2015-03-09,Paper,South,12.0,237.89999999999998,0.13333333333333333,86.7066,3.0,21.374666666666666,13.511133333333333,0.0,0.0,0.0,0.0,0.0,11,3,1,0.0,0.0,0.0
2015-03-16,Paper,South,13.0,173.30599999999998,0.05,81.7673,3.0,14.203500000000002,7.440825,12.0,0.0,0.0,3.0,6.0,12,3,1,20.0,9.0,0.0
2015-03-23,Paper,South,0.0,0.0,0.0,0.0,0.0,14.203500000000002,7.440825,13.0,12.0,0.0,6.25,7.22841614740048,13,3,1,29.4,18.8,0.0
2015-03-30,Paper,South,10.0,61.2,0.0,29.16,3.0,6.180000000000001,3.2208000000000006,0.0,13.0,0.0,6.25,7.22841614740048,14,3,1,29.4,18.8,0.0
2015-04-06,Paper,South,14.0,191.658,0.06666666666666667,91.8777,3.0,17.551333333333332,9.2147,10.0,0.0,12.0,8.75,5.965176722724427,15,4,2,31.4,26.2,0.0
2015-04-13,Paper,South,11.0,71.28,0.0,34.2144,1.0,6.48,3.3696,14.0,10.0,13.0,9.25,6.3966136874651625,16,4,2,33.4,27.8,0.0
2015-04-20,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,11.0,14.0,0.0,8.75,6.075908711186061,17,4,2,31.7,26.2,0.0
2015-04-27,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,0.0,11.0,10.0,8.75,6.075908711186061,18,4,2,31.7,26.2,0.0
2015-05-04,Paper,South,13.0,114.78,0.0,54.2118,3.0,14.334999999999999,7.597049999999999,0.0,0.0,14.0,6.25,7.32006375199925,19,5,2,29.6,18.8,0.0
2015-05-11,Paper,South,0.0,0.0,0.0,0.0,0.0,14.334999999999999,7.597049999999999,13.0,0.0,11.0,6.0,6.97614984548545,20,5,2,28.3,18.0,0.0
2015-05-18,Paper,South,0.0,0.0,0.0,0.0,0.0,14.334999999999999,7.597049999999999,0.0,13.0,0.0,3.25,6.499999999999999,21,5,2,21.7,9.8,0.0
2015-05-25,Paper,South,3.0,13.62,0.0,6.129,1.0,4.54,2.497,0.0,0.0,0.0,3.25,6.499999999999999,22,5,2,21.7,9.8,0.0
2015-06-01,Paper,South,2.0,62.016,0.2,22.4808,1.0,31.008,19.7676,3.0,0.0,13.0,4.0,6.164414002968976,23,6,2,22.4,12.0,0.0
2015-06-08,Paper,South,0.0,0.0,0.0,0.0,0.0,31.008,19.7676,2.0,3.0,0.0,1.25,1.4999999999999984,24,6,2,6.0,3.8,0.0
2015-06-15,Paper,South,0.0,0.0,0.0,0.0,0.0,31.008,19.7676,0.0,2.0,0.0,1.25,1.4999999999999984,25,6,2,6.0,3.8,0.0
2015-06-22,Paper,South,0.0,0.0,0.0,0.0,0.0,31.008,19.7676,0.0,0.0,3.0,1.25,1.4999999999999984,26,6,2,6.0,3.8,0.0
2015-06-29,Paper,South,13.0,351.96799999999996,0.06666666666666667,128.992,3.0,19.381333333333334,11.953066666666667,0.0,0.0,2.0,0.5,0.9999999999999976,27,6,2,3.3,1.5,0.0
2015-07-06,Paper,South,0.0,0.0,0.0,0.0,0.0,19.381333333333334,11.953066666666667,13.0,0.0,0.0,3.25,6.5,28,7,3,21.7,9.8,0.0
2015-07-13,Paper,South,0.0,0.0,0.0,0.0,0.0,19.381333333333334,11.953066666666667,0.0,13.0,0.0,3.25,6.5,29,7,3,21.7,9.8,0.0
2015-07-20,Paper,South,0.0,0.0,0.0,0.0,0.0,19.381333333333334,11.953066666666667,0.0,0.0,0.0,3.25,6.5,30,7,3,21.7,9.8,0.0
2015-07-27,Paper,South,2.0,78.304,0.2,29.364,1.0,39.152,24.47,0.0,0.0,13.0,3.25,6.5,31,7,3,21.7,9.8,0.0
2015-08-03,Paper,South,3.0,15.552,0.2,5.4432,1.0,5.184,3.3695999999999997,2.0,0.0,0.0,0.5,1.0,32,8,3,3.3,1.5,0.0
2015-08-10,Paper,South,11.0,122.464,0.2,40.5784,2.0,11.728,7.8516,3.0,2.0,0.0,1.25,1.5,33,8,3,6.0,3.8,0.0
2015-08-17,Paper,South,7.0,134.32,0.0,61.7872,2.0,16.45,8.883000000000001,11.0,3.0,0.0,4.0,4.8304589153964805,34,8,3,19.3,12.0,0.0
2015-08-24,Paper,South,2.0,13.36,0.0,6.4128,1.0,6.68,3.4736,7.0,11.0,2.0,5.75,4.112987559751023,35,8,3,21.1,17.2,0.0
2015-08-31,Paper,South,0.0,0.0,0.0,0.0,0.0,6.68,3.4736,2.0,7.0,3.0,5.75,4.112987559751023,36,8,3,21.1,17.2,0.0
2015-09-07,Paper,South,2.0,10.368,0.2,3.6288,1.0,5.184,3.3696,0.0,2.0,11.0,5.0,4.966554808583781,37,9,3,21.6,15.0,0.0
2015-09-14,Paper,South,1.0,4.624,0.2,1.6762,1.0,4.624,2.9478,2.0,0.0,7.0,2.75,2.986078811194821,38,9,3,12.5,8.2,0.0
2015-09-21,Paper,South,0.0,0.0,0.0,0.0,0.0,4.624,2.9478,1.0,2.0,2.0,1.25,0.9574271077563427,39,9,3,4.7,3.8,0.0
2015-09-28,Paper,South,13.0,122.496,0.20000000000000004,40.4672,2.0,7.5200000000000005,4.988266666666667,0.0,1.0,0.0,0.75,0.9574271077563427,40,9,3,3.7,2.2,0.0
2015-10-05,Paper,South,2.0,88.768,0.2,31.0688,1.0,44.384,28.849600000000002,13.0,0.0,2.0,4.0,6.055300708194984,41,10,4,22.1,12.0,0.0
2015-10-12,Paper,South,0.0,0.0,0.0,0.0,0.0,44.384,28.849600000000002,2.0,13.0,1.0,4.0,6.055300708194984,42,10,4,22.1,12.0,0.0
2015-10-19,Paper,South,2.0,10.368,0.2,3.6288,1.0,5.184,3.3696,0.0,2.0,0.0,3.75,6.238322424070968,43,10,4,22.1,11.2,0.0
2015-10-26,Paper,South,5.0,22.32,0.2,7.6626,1.0,4.584,3.0045,2.0,0.0,13.0,4.25,5.90903263374528,44,10,4,22.3,12.8,0.0
2015-11-02,Paper,South,17.0,191.024,0.13333333333333333,70.695,2.0,8.336,5.1768,5.0,2.0,2.0,2.25,2.061552812808833,45,11,4,9.3,6.8,0.0
2015-11-09,Paper,South,9.0,57.296,0.1,23.332,2.0,6.352,3.8243,17.0,5.0,0.0,6.0,7.615773105863909,46,11,4,29.8,18.0,0.0
2015-11-16,Paper,South,8.0,639.0600000000001,0.0,306.8484,2.0,54.915000000000006,28.5309,9.0,17.0,2.0,8.25,6.5,47,11,4,31.7,24.8,0.0
2015-11-23,Paper,South,7.0,85.96,0.0,40.4012,1.0,12.28,6.508399999999999,8.0,9.0,5.0,9.75,5.123475382979799,48,11,4,31.5,29.2,0.0
2015-11-30,Paper,South,5.0,57.448,0.1,20.880399999999998,2.0,13.091999999999999,8.4688,7.0,8.0,17.0,10.25,4.573474244670747,49,11,4,31.2,30.8,0.0
2015-12-07,Paper,South,4.0,105.52,0.0,48.5392,1.0,26.38,14.245199999999999,5.0,7.0,9.0,7.25,1.7078251276599317,50,12,4,18.5,21.8,0.0
2015-12-14,Paper,South,5.0,25.92,0.2,9.072,1.0,5.184,3.3696000000000006,4.0,5.0,8.0,6.0,1.8257418583505525,51,12,4,16.3,18.0,0.0
2015-12-21,Paper,South,9.0,79.01599999999999,0.13333333333333333,31.124,3.0,8.646666666666667,5.3213333333333335,5.0,4.0,7.0,5.25,1.2583057392117896,52,12,4,13.4,15.8,0.0
2015-12-28,Paper,South,0.0,0.0,0.0,0.0,0.0,8.646666666666667,5.3213333333333335,9.0,5.0,5.0,5.75,2.217355782608344,53,12,4,16.7,17.2,0.0
2016-01-04,Paper,South,8.0,157.87,0.0,74.1989,1.0,22.875,12.123749999999998,0.0,9.0,4.0,4.5,3.6968455021364717,1,1,1,17.6,13.5,0.0
2016-01-11,Paper,South,0.0,0.0,0.0,0.0,0.0,22.875,12.123749999999998,8.0,0.0,5.0,5.5,4.04145188432738,2,1,1,20.4,16.5,0.0
2016-01-18,Paper,South,0.0,0.0,0.0,0.0,0.0,22.875,12.123749999999998,0.0,8.0,9.0,4.25,4.924428900898052,3,1,1,20.0,12.8,0.0
2016-01-25,Paper,South,0.0,0.0,0.0,0.0,0.0,22.875,12.123749999999998,0.0,0.0,0.0,2.0,3.9999999999999996,4,1,1,13.3,6.0,0.0
2016-02-01,Paper,South,7.0,42.86,0.0,19.8054,2.0,6.23,3.2969000000000004,0.0,0.0,8.0,2.0,3.9999999999999996,5,2,1,13.3,6.0,0.0
2016-02-08,Paper,South,0.0,0.0,0.0,0.0,0.0,6.23,3.2969000000000004,7.0,0.0,0.0,1.75,3.5,6,2,1,11.7,5.2,0.0
2016-02-15,Paper,South,0.0,0.0,0.0,0.0,0.0,6.23,3.2969000000000004,0.0,7.0,0.0,1.75,3.5,7,2,1,11.7,5.2,0.0
2016-02-22,Paper,South,0.0,0.0,0.0,0.0,0.0,6.23,3.2969000000000004,0.0,0.0,0.0,1.75,3.5,8,2,1,11.7,5.2,0.0
2016-02-29,Paper,South,0.0,0.0,0.0,0.0,0.0,6.23,3.2969000000000004,0.0,0.0,7.0,1.75,3.5,9,2,1,11.7,5.2,0.0
2016-03-07,Paper,South,0.0,0.0,0.0,0.0,0.0,6.23,3.2969000000000004,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,0.0,0.0
2016-03-14,Paper,South,3.0,14.496,0.2,4.8924,1.0,4.832,3.2012,0.0,0.0,0.0,0.0,0.0,11,3,1,0.0,0.0,0.0
2016-03-21,Paper,South,17.0,369.808,0.2,119.2582,2.0,22.944000000000003,15.642100000000001,3.0,0.0,0.0,0.75,1.5,12,3,1,5.0,2.2,0.0
2016-03-28,Paper,South,0.0,0.0,0.0,0.0,0.0,22.944000000000003,15.642100000000001,17.0,3.0,0.0,5.0,8.12403840463596,13,3,1,29.0,15.0,0.0
2016-04-04,Paper,South,3.0,47.952,0.2,16.1838,1.0,15.984,10.5894,0.0,17.0,0.0,5.0,8.12403840463596,14,4,2,29.0,15.0,0.0
2016-04-11,Paper,South,0.0,0.0,0.0,0.0,0.0,15.984,10.5894,3.0,0.0,3.0,5.75,7.632168761236874,15,4,2,29.3,17.2,0.0
2016-04-18,Paper,South,2.0,12.96,0.0,6.2208,1.0,6.48,3.3696000000000006,0.0,3.0,17.0,5.0,8.12403840463596,16,4,2,29.0,15.0,0.0
2016-04-25,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696000000000006,2.0,0.0,0.0,1.25,1.5,17,4,2,6.0,3.8,0.0
2016-05-02,Paper,South,2.0,45.68,0.0,21.0128,1.0,22.84,12.3336,0.0,2.0,3.0,1.25,1.5,18,5,2,6.0,3.8,0.0
2016-05-09,Paper,South,0.0,0.0,0.0,0.0,0.0,22.84,12.3336,2.0,0.0,0.0,1.0,1.1547005383792515,19,5,2,4.7,3.0,0.0
2016-05-16,Paper,South,0.0,0.0,0.0,0.0,0.0,22.84,12.3336,0.0,2.0,2.0,1.0,1.1547005383792515,20,5,2,4.7,3.0,0.0
2016-05-23,Paper,South,5.0,172.0,0.2,59.7432,1.0,28.352,18.6572,0.0,0.0,0.0,0.5,0.9999999999999999,21,5,2,3.3,1.5,0.0
2016-05-30,Paper,South,0.0,0.0,0.0,0.0,0.0,28.352,18.6572,5.0,0.0,2.0,1.75,2.362907813126304,22,5,2,9.0,5.2,0.0
2016-06-06,Paper,South,22.0,248.12800000000001,0.13333333333333333,82.967,2.0,11.829333333333333,7.770866666666666,0.0,5.0,0.0,1.25,2.5,23,6,2,8.3,3.8,0.0
2016-06-13,Paper,South,10.0,59.616,0.06666666666666667,25.92,3.0,6.047999999999999,3.3696,22.0,0.0,0.0,6.75,10.436314802968846,24,6,2,37.9,20.2,0.0
2016-06-20,Paper,South,0.0,0.0,0.0,0.0,0.0,6.047999999999999,3.3696,10.0,22.0,5.0,9.25,9.429563439877091,25,6,2,40.5,27.8,0.0
2016-06-27,Paper,South,8.0,36.896,0.20000000000000004,12.9586,2.0,4.621333333333333,2.9988666666666663,0.0,10.0,0.0,8.0,10.456258094238748,26,6,2,40.4,24.0,0.0
2016-07-04,Paper,South,0.0,0.0,0.0,0.0,0.0,4.621333333333333,2.9988666666666663,8.0,0.0,22.0,10.0,9.092121131323903,27,7,3,41.2,30.0,0.0
2016-07-11,Paper,South,6.0,38.88,0.0,18.6624,1.0,6.48,3.3696,0.0,8.0,10.0,4.5,5.259911279353167,28,7,3,21.3,13.5,0.0
2016-07-18,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,6.0,0.0,0.0,3.5,4.1231056256176615,29,7,3,16.6,10.5,0.0
2016-07-25,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,0.0,6.0,8.0,3.5,4.1231056256176615,30,7,3,16.6,10.5,0.0
2016-08-01,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,0.0,0.0,0.0,1.5,3.0000000000000013,31,8,3,10.0,4.5,0.0
2016-08-08,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,0.0,0.0,6.0,1.5,3.0000000000000013,32,8,3,10.0,4.5,0.0
2016-08-15,Paper,South,0.0,0.0,0.0,0.0,0.0,6.48,3.3696,0.0,0.0,0.0,0.0,0.0,33,8,3,0.0,0.0,0.0
2016-08-22,Paper,South,12.0,313.08000000000004,0.0,153.532,1.0,30.66,15.530533333333333,0.0,0.0,0.0,0.0,0.0,34,8,3,0.0,0.0,0.0
2016-08-29,Paper,South,7.0,284.26,0.0,139.20020000000002,1.0,29.08,14.852599999999997,12.0,0.0,0.0,3.0,6.0,35,8,3,20.0,9.0,0.0
2016-09-05,Paper,South,0.0,0.0,0.0,0.0,0.0,29.08,14.852599999999997,7.0,12.0,0.0,4.75,5.852349955359813,36,9,3,23.2,14.2,0.0
2016-09-12,Paper,South,10.0,85.482,0.1,36.911699999999996,2.0,7.587,4.43205,0.0,7.0,0.0,4.75,5.852349955359813,37,9,3,23.2,14.2,0.0
2016-09-19,Paper,South,10.0,66.8,0.06666666666666667,31.0718,3.0,7.646666666666667,4.3668000000000005,10.0,0.0,12.0,7.25,5.251983752196243,38,9,3,26.8,21.8,0.0
2016-09-26,Paper,South,5.0,154.9,0.0,69.705,1.0,30.98,17.039,10.0,10.0,7.0,6.75,4.716990566028302,39,9,3,24.5,20.2,0.0
